LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,Late_Payments,Utilization,Total_Payment,Total_Bill,Payment_Ratio,Age_Group
20000.0,2,3,1,50,2,0,0,0,0,0,15887.0,16895.0,18379.0,19020.0,18620.0,19000.0,1275.0,1759.0,1400.0,0.0,380.0,0.0,1,1,0.79435,4814.0,107801.0,0.04465594330346376,40-50
180000.0,2,1,1,53,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,50+
30000.0,2,2,3,54,0,0,0,0,0,0,26302.0,26873.0,28138.0,27074.0,13275.0,12500.0,2000.0,1719.0,1613.0,271.0,2250.0,0.0,0,0,0.8767333333333334,7853.0,134162.0,0.05853327668582247,50+
210000.0,2,2,1,56,-1,-1,-1,-1,-1,-1,25487.0,6655.0,6355.0,18543.0,6022.0,1334.0,6655.0,6359.0,18543.0,6022.0,1334.0,3864.0,0,0,0.12136666666666666,42777.0,64396.0,0.6642700746929204,50+
120000.0,2,3,1,55,1,-2,-1,2,0,0,-150.0,-150.0,7342.0,7029.0,7172.0,7338.0,0.0,7492.0,0.0,143.0,166.0,16000.0,0,2,-0.00125,23801.0,28581.0,0.8327268910503114,50+
20000.0,2,3,1,51,1,2,0,0,0,0,15399.0,14859.0,15913.0,17033.0,17466.0,19635.0,0.0,1600.0,1700.0,1000.0,2600.0,0.0,1,2,0.76995,6900.0,100305.0,0.06878950411740076,50+
30000.0,2,2,1,49,1,2,-1,-1,-1,2,10440.0,9972.0,16073.0,6342.0,8073.0,1731.0,0.0,16101.0,6342.0,1731.0,0.0,5517.0,0,3,0.348,29691.0,52631.0,0.564124487004104,40-50
50000.0,2,3,1,53,1,2,0,0,0,0,51254.0,49852.0,28379.0,15988.0,16718.0,17446.0,0.0,6200.0,2000.0,1000.0,1000.0,1000.0,0,2,1.02508,11200.0,179637.0,0.062347610193834266,50+
20000.0,2,3,1,51,1,-1,-1,-1,-2,-2,0.0,780.0,340.0,-50.0,-830.0,-1660.0,780.0,340.0,0.0,0.0,0.0,0.0,0,1,0.0,1120.0,-1420.0,-0.7892882311486963,50+
120000.0,2,2,1,57,-2,-2,-2,-2,-2,-2,0.0,644.0,377.0,0.0,0.0,0.0,644.0,377.0,0.0,0.0,0.0,0.0,0,0,0.0,1021.0,1021.0,0.9990215264187867,50+
70000.0,2,2,1,62,2,2,2,0,0,0,70457.0,73562.0,71818.0,70579.0,33946.0,34701.0,6454.0,0.0,3075.0,1214.0,1301.0,1626.0,1,3,1.0065285714285714,13670.0,355063.0,0.03850010139017191,50+
50000.0,2,2,1,58,0,0,0,0,0,0,50182.0,41207.0,19129.0,18538.0,17494.0,17833.0,1500.0,1700.0,1500.0,700.0,1000.0,1000.0,0,0,1.00364,7400.0,164383.0,0.04501654662254234,50+
20000.0,2,2,1,49,1,2,0,0,0,0,19127.0,16943.0,18359.0,19000.0,19600.0,19600.0,0.0,2000.0,1400.0,1000.0,0.0,0.0,0,2,0.95635,4400.0,112629.0,0.03906596821450768,40-50
310000.0,2,3,1,53,-2,-2,-2,-2,-2,-2,1126.0,2603.0,-6.0,1184.0,7883.0,193.0,2635.0,0.0,1190.0,7909.0,193.0,3189.0,0,0,0.003632258064516129,15116.0,12983.0,1.1642020948860134,50+
120000.0,2,2,1,40,0,0,0,0,0,0,123270.0,122736.0,123394.0,123123.0,121499.0,121296.0,6000.0,6500.0,6500.0,5000.0,5000.0,5000.0,0,0,1.02725,34000.0,735318.0,0.04623843529134974,30-40
360000.0,2,3,1,47,0,0,0,0,0,0,366484.0,365469.0,364081.0,365927.0,363629.0,303097.0,14463.0,15861.0,13600.0,12057.0,9340.0,9515.0,0,0,1.0180111111111112,74836.0,2128687.0,0.03515592703111024,40-50
240000.0,2,3,2,49,-1,0,0,0,2,0,1271.0,4241.0,7164.0,10041.0,9731.0,13540.0,3000.0,3000.0,3000.0,0.0,4000.0,3000.0,0,1,0.005295833333333333,16000.0,45988.0,0.34790928265454785,40-50
500000.0,2,3,2,53,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,0.0,1150.0,0.0,1,0,0.0,1150.0,1150.0,0.9991311902693311,50+
500000.0,2,2,1,53,-1,-1,-1,-1,-1,0,10789.0,7855.0,17481.0,12021.0,132906.0,122256.0,7919.0,17512.0,12021.0,132906.0,0.0,37380.0,0,0,0.021578,207738.0,303308.0,0.6849054924186226,50+
240000.0,2,1,1,55,-1,0,0,-2,-2,-1,80199.0,82300.0,0.0,0.0,0.0,21585.0,3900.0,0.0,0.0,0.0,21585.0,0.0,0,0,0.3341625,25485.0,184084.0,0.1384414808376565,50+
200000.0,2,2,1,56,-2,-2,-2,-2,-2,-2,2155.0,0.0,1750.0,4990.0,1200.0,676.0,0.0,1750.0,4990.0,1369.0,676.0,2158.0,0,0,0.010775,10943.0,10771.0,1.015874489417007,50+
30000.0,2,3,1,67,2,2,0,0,0,0,26590.0,25869.0,26947.0,27529.0,24909.0,24576.0,0.0,1800.0,1370.0,1264.0,2078.0,836.0,1,2,0.8863333333333333,7348.0,156420.0,0.04697578969575696,50+
130000.0,2,3,1,49,0,0,0,0,0,0,108711.0,107996.0,87817.0,47175.0,48126.0,49234.0,6000.0,4542.0,2200.0,2000.0,2000.0,2000.0,0,0,0.8362384615384615,18742.0,449059.0,0.041736070903665434,40-50
80000.0,2,3,1,50,0,0,0,-1,-1,-1,55070.0,57863.0,54382.0,773.0,-5857.0,57071.0,5012.0,7450.0,5000.0,1630.0,69794.0,15000.0,0,0,0.688375,103886.0,219302.0,0.47370988996958546,40-50
150000.0,2,2,1,51,0,0,0,0,0,0,71776.0,72909.0,74722.0,77865.0,78819.0,80607.0,2046.0,2413.0,3776.0,2224.0,2448.0,2500.0,0,0,0.4785066666666667,15407.0,456698.0,0.033735567627693516,50+
530000.0,2,1,1,54,-2,-2,-2,-2,-2,-2,6458.0,5598.0,36532.0,3288.0,1415.0,448.0,5600.0,36532.0,3293.0,1415.0,448.0,1687.0,0,0,0.012184905660377358,48975.0,53739.0,0.9113323409006326,50+
210000.0,2,1,1,53,0,0,0,0,0,0,180227.0,186423.0,169614.0,172297.0,177427.0,182399.0,11000.0,8000.0,7000.0,8000.0,8000.0,9000.0,0,0,0.8582238095238095,51000.0,1068387.0,0.04773546689030577,50+
30000.0,2,2,3,54,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,20363.0,20819.0,0.0,0.0,0.0,20363.0,784.0,4000.0,0,1,0.0,25147.0,41182.0,0.6106160308865308,50+
410000.0,2,2,1,50,0,0,0,0,0,0,358896.0,361330.0,360396.0,367893.0,375268.0,383121.0,13000.0,13100.0,13500.0,13500.0,13900.0,15000.0,0,0,0.8753560975609757,82000.0,2206904.0,0.03715610776177498,40-50
240000.0,2,2,1,50,-2,-2,-2,-2,-2,-2,664.0,1086.0,7041.0,12208.0,790.0,2009.0,1086.0,7041.0,12208.0,1109.0,2009.0,1077.0,0,0,0.002766666666666667,24530.0,23798.0,1.0307155762847178,40-50
50000.0,2,1,2,61,3,2,0,0,-2,-2,60458.0,54438.0,53605.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,1,2,1.20916,1100.0,168501.0,0.006528112425965271,50+
200000.0,2,3,1,67,0,0,0,0,0,0,187610.0,188072.0,166668.0,159513.0,150852.0,151996.0,10000.0,17014.0,15019.0,15000.0,15000.0,10000.0,0,0,0.93805,82033.0,1004711.0,0.08164827333604058,50+
70000.0,2,2,2,55,0,0,0,0,0,0,57867.0,53214.0,54571.0,42413.0,42946.0,43843.0,1920.0,2230.0,2004.0,1537.0,1589.0,1598.0,0,0,0.8266714285714286,10878.0,294854.0,0.03689270997608994,50+
140000.0,2,3,2,53,0,0,0,0,0,0,68889.0,68662.0,65581.0,56271.0,54586.0,54247.0,3075.0,3014.0,2606.0,2005.0,2404.0,2629.0,0,0,0.49206428571428573,15733.0,368236.0,0.04272520143277291,50+
320000.0,2,3,2,54,-1,-1,0,0,0,0,54661.0,183429.0,303849.0,299996.0,307016.0,308110.0,183429.0,203849.0,22080.0,10000.0,10000.0,0.0,0,0,0.170815625,429358.0,1457061.0,0.2946738024874714,50+
50000.0,2,3,1,53,0,0,0,0,0,-2,46138.0,47164.0,47602.0,37280.0,18678.0,18602.0,2182.0,2400.0,1000.0,18678.0,600.0,500.0,0,0,0.92276,25360.0,215464.0,0.11769893022068549,50+
500000.0,2,2,2,50,-1,-1,-1,0,0,0,588.0,2393.0,5306.0,5453.0,3221.0,1269.0,2393.0,5308.0,1000.0,0.0,0.0,1557.0,1,0,0.001176,10258.0,18230.0,0.5626679831056991,40-50
300000.0,2,2,1,51,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,50+
400000.0,2,1,1,51,1,-2,-2,-2,-2,-2,-9.0,1084.0,3884.0,0.0,27703.0,0.0,1093.0,3884.0,0.0,27703.0,0.0,56677.0,0,1,-2.25e-05,89357.0,32662.0,2.7357254385696352,50+
170000.0,2,2,2,51,0,-1,-1,-1,-1,-1,1606.0,1420.0,1420.0,1420.0,1420.0,3464.0,1420.0,1420.0,1420.0,1420.0,3464.0,1420.0,0,0,0.009447058823529413,10564.0,10750.0,0.982606269184262,50+
60000.0,2,3,1,50,2,0,0,0,0,0,61349.0,61600.0,61952.0,60661.0,29095.0,17636.0,2900.0,3300.0,2000.0,900.0,889.0,21500.0,1,1,1.0224833333333334,31489.0,292293.0,0.10773057264261326,40-50
120000.0,2,1,1,47,-1,-1,3,2,0,0,632.0,948.0,948.0,632.0,632.0,316.0,948.0,0.0,0.0,316.0,0.0,466.0,1,2,0.005266666666666667,1730.0,4108.0,0.4210270138719883,40-50
210000.0,2,1,2,50,-1,-1,-2,-1,-1,-1,1561.0,0.0,0.0,806.0,1945.0,0.0,0.0,0.0,806.0,1945.0,0.0,1315.0,0,0,0.0074333333333333335,4066.0,4312.0,0.9427312775330396,40-50
50000.0,2,3,1,51,0,0,0,0,0,0,45096.0,28907.0,29691.0,29104.0,28968.0,29440.0,1500.0,1508.0,1502.0,1100.0,1032.0,4500.0,0,0,0.90192,11142.0,191206.0,0.05827192519102334,50+
30000.0,2,2,2,51,0,0,2,2,2,2,22473.0,25293.0,24602.0,27964.0,27232.0,29800.0,3200.0,1.0,3801.0,0.0,3001.0,0.0,0,4,0.7491,10003.0,157364.0,0.06356559590760334,50+
130000.0,2,2,1,51,0,0,0,0,0,0,124619.0,128845.0,131045.0,94390.0,91111.0,93112.0,6301.0,6000.0,5000.0,4000.0,3500.0,4000.0,0,0,0.9586076923076923,28801.0,663122.0,0.04343236473474755,50+
280000.0,2,2,1,50,2,2,2,2,0,0,106341.0,108711.0,111510.0,108253.0,109065.0,111447.0,5600.0,6000.0,0.0,4100.0,4300.0,4300.0,1,4,0.3797892857142857,24300.0,655327.0,0.03708066800136726,40-50
240000.0,2,1,1,51,-2,-2,-2,-1,-1,-1,4302.0,542.0,3934.0,6630.0,6817.0,7658.0,546.0,3953.0,6646.0,6865.0,7673.0,4208.0,0,0,0.017925,29891.0,29883.0,1.0002342390576897,50+
240000.0,2,3,1,50,0,0,0,0,0,0,242152.0,237635.0,242191.0,212879.0,185490.0,188850.0,8000.0,8000.0,7000.0,6000.0,6000.0,7000.0,0,0,1.0089666666666666,42000.0,1309197.0,0.03208070895311481,40-50
270000.0,2,2,1,51,-1,-1,-1,0,-1,-1,7582.0,10392.0,11088.0,6045.0,750.0,4003.0,10392.0,11586.0,6013.0,750.0,4003.0,5000.0,0,0,0.02808148148148148,37744.0,39860.0,0.9468904442939213,50+
500000.0,2,1,1,52,-2,-2,-2,-2,-2,-2,9534.0,9164.0,9285.0,20348.0,10893.0,9697.0,9267.0,9961.0,20390.0,10925.0,9718.0,13021.0,0,0,0.019068,73282.0,68921.0,1.0632599170076318,50+
170000.0,2,3,2,53,0,0,0,0,0,0,161858.0,162402.0,159863.0,159700.0,77043.0,77047.0,5800.0,6500.0,5000.0,3000.0,3000.0,2500.0,0,0,0.9521058823529411,25800.0,797913.0,0.032334311717804175,50+
80000.0,2,3,1,50,2,3,2,2,2,0,2684.0,2502.0,2321.0,4247.0,3914.0,3242.0,0.0,0.0,2001.0,4.0,1073.0,23076.0,0,5,0.03355,26154.0,18910.0,1.3830046004970653,40-50
280000.0,2,3,1,53,0,0,0,2,0,0,4866.0,4405.0,7322.0,7043.0,8932.0,9654.0,1200.0,3000.0,0.0,2000.0,1000.0,2000.0,0,1,0.017378571428571427,9200.0,42222.0,0.21789072306562773,50+
110000.0,2,1,1,52,-1,-1,-2,-1,-1,-2,1865.0,0.0,0.0,1930.0,-170.0,-170.0,0.0,0.0,1930.0,0.0,0.0,0.0,0,0,0.016954545454545455,1930.0,3455.0,0.5584490740740741,50+
250000.0,2,1,1,54,-1,-1,-1,-1,0,-1,390.0,1090.0,390.0,2855.0,390.0,2950.0,1090.0,390.0,2855.0,0.0,2950.0,0.0,0,0,0.00156,7285.0,8065.0,0.9031738160178527,50+
360000.0,2,2,2,54,0,0,0,0,0,0,217936.0,202845.0,177252.0,165622.0,167824.0,156851.0,8880.0,7992.0,5627.0,5554.0,5456.0,5445.0,0,0,0.6053777777777778,38954.0,1088330.0,0.03579241976935326,50+
50000.0,2,3,3,53,0,0,0,0,0,0,49326.0,50302.0,50036.0,48816.0,19587.0,18406.0,1803.0,2100.0,1500.0,1000.0,700.0,600.0,1,0,0.98652,7703.0,236473.0,0.03257440564290366,50+
280000.0,2,2,1,57,-1,-1,-1,-1,0,-1,7640.0,9369.0,12261.0,12610.0,3160.0,9380.0,9369.0,12277.0,12610.0,0.0,9380.0,2098.0,0,0,0.027285714285714285,45734.0,54420.0,0.840374120284449,50+
500000.0,2,2,1,54,0,0,0,0,0,0,455977.0,397418.0,392278.0,375931.0,364134.0,354019.0,13455.0,13691.0,12692.0,11883.0,11922.0,10032.0,0,0,0.911954,73675.0,2339757.0,0.03148829921726948,50+
260000.0,2,3,1,65,0,0,0,0,0,0,225028.0,188891.0,174617.0,178214.0,182251.0,186144.0,8165.0,6500.0,6500.0,7000.0,7000.0,7500.0,0,0,0.8654923076923077,42665.0,1135145.0,0.03758547358665758,50+
250000.0,2,2,1,52,-2,-2,-2,-2,-2,-1,1376.0,4038.0,313.0,316.0,657.0,993.0,4038.0,313.0,316.0,657.0,993.0,3039.0,1,0,0.005504,9356.0,7693.0,1.2160124772550038,50+
140000.0,2,3,1,56,0,0,0,0,0,0,141342.0,137996.0,139888.0,126590.0,111187.0,111414.0,5025.0,5962.0,4878.0,4100.0,4200.0,4003.0,0,0,1.0095857142857143,28168.0,768417.0,0.036657131925592584,50+
180000.0,2,1,1,55,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,50+
190000.0,2,2,1,52,-2,-2,-1,-1,-1,-1,175.0,1547.0,6101.0,4803.0,5039.0,0.0,1547.0,6101.0,4803.0,5039.0,0.0,0.0,0,0,0.0009210526315789473,17490.0,17665.0,0.9900373599003736,50+
290000.0,2,1,1,52,0,0,0,2,2,2,85532.0,69025.0,85735.0,79698.0,71981.0,63168.0,12000.0,20000.0,0.0,5500.0,0.0,10000.0,0,3,0.29493793103448274,47500.0,455139.0,0.10436349255174232,50+
230000.0,2,1,2,53,-2,-2,-2,-2,-2,-2,0.0,742.0,0.0,0.0,596.0,4870.0,742.0,0.0,0.0,596.0,4870.0,0.0,0,0,0.0,6208.0,6208.0,0.9998389434691577,50+
220000.0,2,2,1,54,-1,-1,-1,-1,-1,-1,265.0,4786.0,2367.0,2873.0,11768.0,7484.0,4786.0,2367.0,2888.0,11768.0,7484.0,13062.0,0,0,0.0012045454545454545,42355.0,29543.0,1.4336244245870566,50+
30000.0,2,2,1,60,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,50+
300000.0,2,2,2,57,-1,-1,-1,2,-1,0,2890.0,390.0,1380.0,390.0,1170.0,390.0,390.0,1380.0,0.0,1170.0,0.0,0.0,0,1,0.009633333333333334,2940.0,6610.0,0.44471335652700045,50+
260000.0,2,3,1,57,-1,2,-1,2,-1,-1,1148.0,123.0,1668.0,446.0,123.0,35722.0,0.0,1668.0,0.0,490.0,35722.0,0.0,0,2,0.004415384615384615,37880.0,39230.0,0.9655629476689352,50+
140000.0,2,2,1,58,2,2,2,2,2,2,68859.0,70428.0,71902.0,72924.0,72335.0,75508.0,3300.0,3200.0,2800.0,1200.0,4500.0,3000.0,1,6,0.49185,18000.0,431956.0,0.041670814456068545,50+
350000.0,2,1,1,57,-2,-2,-2,-2,-2,-2,7617.0,2554.0,44293.0,66525.0,7502.0,15268.0,2558.0,44538.0,67211.0,7502.0,15268.0,228300.0,0,0,0.021762857142857143,365377.0,143759.0,2.5415762381747355,50+
70000.0,1,2,1,40,0,0,0,0,0,0,30346.0,27040.0,23756.0,18897.0,10873.0,10707.0,1681.0,1635.0,1463.0,525.0,535.0,570.0,0,0,0.43351428571428574,6409.0,121619.0,0.052696924847886864,30-40
200000.0,1,2,2,30,0,0,0,0,0,0,183464.0,184391.0,169311.0,165686.0,162639.0,165627.0,7197.0,7035.0,7032.0,6008.0,7002.0,6523.0,0,0,0.91732,40797.0,1031118.0,0.03956575332236143,20-30
90000.0,1,1,2,31,2,0,0,0,0,0,90226.0,90378.0,27831.0,28790.0,29087.0,28941.0,2500.0,1500.0,1443.0,1100.0,1042.0,2000.0,1,1,1.0025111111111111,9585.0,295253.0,0.03246357373651161,30-40
30000.0,1,2,2,49,1,2,2,0,0,-1,24597.0,26852.0,23117.0,24800.0,29410.0,23905.0,3000.0,0.0,3000.0,5000.0,23905.0,23771.0,0,3,0.8199,58676.0,152681.0,0.3843020133349052,40-50
80000.0,1,1,2,25,0,0,0,0,0,0,67751.0,68484.0,54926.0,55241.0,56560.0,57881.0,2500.0,3000.0,2000.0,2000.0,2000.0,3000.0,0,0,0.8468875,14500.0,360843.0,0.04018356963119797,20-30
150000.0,1,1,2,26,-1,0,0,0,0,0,29997.0,31171.0,30356.0,30545.0,31257.0,33762.0,2000.0,2000.0,2000.0,1200.0,3000.0,2000.0,0,0,0.19998,12200.0,187088.0,0.06520960612328891,20-30
360000.0,1,1,2,29,1,-1,-1,-1,-1,-1,-4316.0,60054.0,187734.0,17328.0,10658.0,77898.0,65000.0,188000.0,17384.0,20000.0,78000.0,46677.0,0,1,-0.01198888888888889,415061.0,349356.0,1.1880712279988666,20-30
400000.0,1,2,1,30,-1,0,0,0,-1,-1,11633.0,12294.0,13038.0,13751.0,5765.0,21784.0,1200.0,1287.0,1000.0,5819.0,26957.0,507.0,0,0,0.0290825,36770.0,78265.0,0.46980809035852095,20-30
300000.0,1,1,2,30,-1,-1,2,0,0,-1,121.0,2175.0,774.0,2774.0,2774.0,14190.0,3204.0,0.0,2000.0,0.0,15000.0,2043.0,0,1,0.00040333333333333334,22247.0,22808.0,0.9753606032706388,20-30
50000.0,1,2,2,30,2,2,2,2,2,2,21839.0,22771.0,23700.0,24016.0,23332.0,24849.0,1600.0,1600.0,1000.0,0.0,1896.0,0.0,1,6,0.43678,6096.0,140507.0,0.04338543001110257,20-30
20000.0,1,1,2,27,1,2,2,2,0,0,15678.0,15129.0,17973.0,31269.0,11401.0,8311.0,0.0,3100.0,0.0,2000.0,1000.0,2000.0,0,4,0.7839,8100.0,99761.0,0.08119323991098815,20-30
90000.0,1,2,2,28,2,2,0,0,2,0,82671.0,78750.0,66605.0,63795.0,61061.0,54646.0,0.0,3324.0,5380.0,0.0,2000.0,1800.0,1,3,0.9185666666666666,12504.0,407528.0,0.03068247903830157,20-30
180000.0,1,2,1,28,0,0,0,0,2,0,148735.0,150771.0,156334.0,165696.0,165582.0,168952.0,6000.0,8000.0,13500.0,4110.0,6200.0,13600.0,0,1,0.8263055555555555,51410.0,956070.0,0.05377215708875178,20-30
230000.0,1,2,2,29,-1,-1,0,0,0,0,566.0,5477.0,7996.0,6406.0,6040.0,6446.0,5480.0,4001.0,3000.0,3000.0,2000.0,5000.0,0,0,0.002460869565217391,22481.0,32931.0,0.682649095105065,20-30
160000.0,1,2,1,28,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,1300.0,1244.0,0,1,0.0,2544.0,1300.0,1.9554189085318985,20-30
200000.0,1,2,2,25,1,2,0,0,0,0,124652.0,109401.0,63518.0,14607.0,16399.0,18026.0,6.0,5000.0,2000.0,2000.0,2000.0,20000.0,0,2,0.62326,31006.0,346603.0,0.08945655560812917,20-30
300000.0,1,2,2,27,0,0,-1,-1,0,-1,1726.0,-9.0,1974.0,17648.0,36732.0,1000.0,2800.0,1983.0,17652.0,36183.0,1002.0,0.0,0,0,0.005753333333333333,59620.0,59071.0,1.0092768147345612,20-30
360000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20-30
230000.0,1,2,2,30,-1,0,-1,0,0,0,9125.0,7795.0,191795.0,192255.0,187755.0,187740.0,4000.0,191795.0,10000.0,8000.0,8000.0,8000.0,0,0,0.03967391304347826,229795.0,776465.0,0.2959498548552029,20-30
80000.0,1,1,2,27,0,0,0,0,0,-1,74413.0,76817.0,74554.0,43727.0,16307.0,1755.0,7000.0,3000.0,1400.0,326.0,1755.0,0.0,0,0,0.9301625,13481.0,287573.0,0.04687836869814378,20-30
90000.0,1,2,2,27,2,0,0,0,-2,-2,2542.0,3556.0,4490.0,0.0,0.0,0.0,1066.0,1000.0,0.0,0.0,0.0,0.0,1,1,0.028244444444444444,2066.0,10588.0,0.19510813107942204,20-30
80000.0,1,1,2,25,0,0,0,0,0,0,37325.0,38503.0,39429.0,24600.0,10000.0,0.0,2100.0,2000.0,1000.0,700.0,0.0,0.0,0,0,0.4665625,5800.0,149857.0,0.03870330579615369,20-30
160000.0,1,1,2,29,1,-1,-1,-2,-2,-2,0.0,6285.0,0.0,0.0,0.0,0.0,6285.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6285.0,6285.0,0.9998409163219854,20-30
200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20-30
60000.0,1,2,2,25,0,0,0,0,0,0,15614.0,16231.0,17074.0,17684.0,20003.0,21040.0,1267.0,1500.0,1291.0,3000.0,2000.0,390.0,0,0,0.2602333333333333,9448.0,107646.0,0.08776835397177812,20-30
360000.0,1,1,2,27,-2,-2,-2,-2,-2,-2,2807.0,894.0,5939.0,1390.0,-5.0,-5.0,898.0,5970.0,1396.0,0.0,0.0,0.0,0,0,0.007797222222222222,8264.0,11020.0,0.749841212231195,20-30
360000.0,1,3,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,20-30
220000.0,1,1,2,28,-1,-1,-1,-1,-1,-1,184.0,1709.0,919.0,47545.0,2398.0,3338.0,1709.0,919.0,47545.0,2398.0,5178.0,12448.0,0,0,0.0008363636363636364,70197.0,56093.0,1.2514172638784897,20-30
120000.0,1,1,2,27,0,0,0,0,0,0,21812.0,20874.0,21930.0,22165.0,20502.0,19030.0,1700.0,1700.0,1500.0,700.0,1000.0,1000.0,0,0,0.18176666666666666,7600.0,126313.0,0.06016751903985307,20-30
50000.0,1,2,2,23,-1,-1,2,0,0,0,45708.0,48316.0,44070.0,45021.0,45145.0,46470.0,6000.0,0.0,2000.0,2000.0,3000.0,3600.0,0,1,0.91416,16600.0,274730.0,0.06042274079008193,20-30
300000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,20-30
400000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,30-40
260000.0,1,3,2,35,0,0,0,0,0,0,33078.0,42056.0,43986.0,45879.0,54264.0,59872.0,10000.0,10000.0,10390.0,10009.0,10000.0,10000.0,0,0,0.1272230769230769,60399.0,279135.0,0.21637839619396995,30-40
80000.0,1,2,1,27,0,0,0,0,2,0,58777.0,60201.0,61633.0,69160.0,26000.0,25000.0,3000.0,3000.0,9160.0,0.0,0.0,0.0,0,1,0.7347125,15160.0,300771.0,0.05040362799728698,20-30
50000.0,1,1,2,30,0,0,0,-1,-1,-2,50457.0,51400.0,0.0,3794.0,0.0,0.0,2400.0,0.0,3794.0,0.0,0.0,9551.0,0,0,1.00914,15745.0,105651.0,0.14902699428311816,20-30
20000.0,1,2,2,27,-1,-1,-2,-2,-2,-2,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06,0.0,1200.0,0.0,20-30
50000.0,1,2,1,29,0,0,0,0,0,0,47555.0,47531.0,46604.0,47982.0,29667.0,30449.0,1932.0,2005.0,2383.0,1068.0,1266.0,1045.0,0,0,0.9511,9699.0,249788.0,0.03882877148313176,20-30
20000.0,1,3,2,23,1,2,-1,-1,0,0,19901.0,19105.0,572.0,19206.0,18595.0,19135.0,0.0,572.0,20502.0,1000.0,840.0,705.0,0,2,0.99505,23619.0,96514.0,0.2447184375485676,20-30
150000.0,1,1,2,30,0,0,0,0,0,0,84777.0,81530.0,78940.0,73785.0,70787.0,59526.0,2881.0,3073.0,2584.0,1260.0,1357.0,1736.0,0,0,0.56518,12891.0,449345.0,0.028688360417139576,20-30
620000.0,1,2,2,29,0,0,0,0,0,0,524191.0,524555.0,445543.0,443199.0,451040.0,431316.0,19306.0,15669.0,16011.0,16000.0,15500.0,17002.0,0,0,0.8454693548387097,99488.0,2819844.0,0.03528137184845266,20-30
270000.0,1,3,2,36,0,0,0,0,0,0,276192.0,271773.0,262623.0,268735.0,273709.0,273139.0,11000.0,11100.0,12000.0,11000.0,10200.0,10500.0,0,0,1.0229333333333333,65800.0,1626171.0,0.04046312444194095,30-40
130000.0,1,2,2,29,1,2,2,2,2,2,88766.0,91466.0,93182.0,90851.0,96576.0,98452.0,5000.0,4000.0,0.0,7200.0,3500.0,3600.0,1,6,0.6828153846153846,23300.0,559293.0,0.0416596637904215,20-30
150000.0,1,2,2,22,-1,0,0,0,0,0,82791.0,82533.0,77002.0,45340.0,36352.0,36499.0,3187.0,2381.0,1579.0,1265.0,1584.0,597.0,0,0,0.55194,10593.0,360517.0,0.02938272152846737,20-30
50000.0,1,2,1,26,0,0,0,0,0,0,38189.0,28440.0,23228.0,21482.0,18029.0,18705.0,3000.0,1436.0,1162.0,2184.0,871.0,500.0,0,0,0.76378,9153.0,148073.0,0.061813687750719236,20-30
